,GenomicPosition,P1AncestryProportion,P2AncestryProportion,P3AncestryProportion,P4AncestryProportion,P5AncestryProportion,P6AncestryProportion,P7AncestryProportion,P8AncestryProportion
4593,47198436.0,0.3575,0.08,0.0805,0.0495,0.0855,0.1305,0.1085,0.108
4594,47205216.0,0.3575,0.08,0.0845,0.0495,0.0855,0.1305,0.1045,0.108
4595,47205912.0,0.3575,0.0785,0.0845,0.051,0.0855,0.1305,0.1045,0.108
4596,47242485.0,0.357,0.0785,0.0845,0.0515,0.0855,0.1305,0.1045,0.108
4597,47245771.0,0.357,0.0785,0.0845,0.0515,0.0855,0.1305,0.1045,0.108
4598,47253077.0,0.3565,0.0785,0.085,0.0515,0.0855,0.1305,0.1045,0.108
4599,47257217.0,0.357,0.0785,0.085,0.0515,0.0855,0.13,0.1045,0.108
4600,47303122.0,0.3595,0.0785,0.085,0.0515,0.083,0.13,0.1045,0.108
4601,47318258.0,0.359,0.0785,0.085,0.0515,0.0835,0.13,0.1045,0.108
4602,47323432.0,0.359,0.0785,0.083,0.0515,0.0835,0.13,0.1065,0.108
4603,47372717.0,0.359,0.0785,0.083,0.0515,0.0835,0.125,0.1115,0.108
4604,47376587.0,0.359,0.0785,0.083,0.0515,0.0835,0.125,0.1115,0.108
4605,47380083.0,0.359,0.0785,0.082,0.0525,0.0835,0.125,0.1115,0.108
4606,47393894.0,0.359,0.0785,0.082,0.0525,0.0835,0.125,0.1115,0.108
4607,47396615.0,0.3595,0.078,0.082,0.0525,0.0835,0.125,0.1115,0.108
4608,47420916.0,0.3595,0.078,0.082,0.0525,0.0835,0.125,0.1115,0.108
4609,47444541.0,0.3595,0.078,0.082,0.0525,0.0805,0.128,0.1115,0.108
4610,47456716.0,0.36,0.078,0.082,0.0525,0.0805,0.1275,0.1115,0.108
4611,47456856.0,0.36,0.078,0.082,0.0525,0.0805,0.127,0.112,0.108
4612,47468166.0,0.3595,0.078,0.082,0.0525,0.0805,0.127,0.1125,0.108
4613,47468379.0,0.3575,0.078,0.084,0.0525,0.0805,0.127,0.1125,0.108
4614,47476972.0,0.3575,0.078,0.084,0.0525,0.0805,0.127,0.1125,0.108
4615,47483817.0,0.358,0.0775,0.084,0.0525,0.0805,0.127,0.1125,0.108
4616,47487688.0,0.358,0.0775,0.084,0.0525,0.079,0.1285,0.1125,0.108
4617,47498494.0,0.358,0.0775,0.081,0.0525,0.079,0.1315,0.1125,0.108
4618,47503133.0,0.358,0.0775,0.081,0.0525,0.079,0.1315,0.1135,0.107
4619,47512649.0,0.3665,0.0775,0.081,0.0525,0.079,0.1315,0.105,0.107
4620,47518971.0,0.3665,0.0695,0.081,0.0605,0.079,0.1315,0.105,0.107
4621,47523954.0,0.3665,0.0695,0.081,0.0605,0.079,0.1325,0.105,0.106
4622,47525038.0,0.354,0.0695,0.081,0.0605,0.0915,0.1325,0.105,0.106
4623,47543727.0,0.354,0.0695,0.081,0.0605,0.0915,0.1325,0.105,0.106
4624,47549846.0,0.354,0.0695,0.081,0.0605,0.0915,0.1325,0.105,0.106
4625,47550519.0,0.353,0.0695,0.081,0.0605,0.0915,0.1325,0.105,0.107
4626,47552686.0,0.353,0.0695,0.081,0.0605,0.0915,0.1325,0.105,0.107
4627,47569256.0,0.353,0.069,0.081,0.0605,0.0915,0.1325,0.105,0.1075
4628,47571673.0,0.3535,0.069,0.081,0.0605,0.0915,0.1325,0.1045,0.1075
4629,47574728.0,0.3535,0.069,0.081,0.0595,0.0915,0.1325,0.1045,0.1085
4630,47575628.0,0.354,0.069,0.081,0.059,0.0915,0.1325,0.1045,0.1085
4631,47578619.0,0.3555,0.069,0.081,0.059,0.0915,0.1325,0.103,0.1085
4632,47583426.0,0.355,0.069,0.081,0.059,0.0915,0.133,0.103,0.1085
4633,47589063.0,0.3515,0.069,0.081,0.059,0.0915,0.133,0.103,0.112
4634,47590761.0,0.3525,0.069,0.081,0.059,0.0915,0.133,0.102,0.112
4635,47598483.0,0.3525,0.069,0.081,0.059,0.093,0.133,0.102,0.1105
4636,47603489.0,0.3525,0.0695,0.081,0.059,0.093,0.1325,0.102,0.1105
4637,47604520.0,0.3525,0.0695,0.081,0.06,0.092,0.1325,0.102,0.1105
4638,47623106.0,0.353,0.0695,0.081,0.06,0.092,0.132,0.102,0.1105
4639,47627159.0,0.353,0.0695,0.081,0.06,0.092,0.132,0.102,0.1105
4640,47642502.0,0.353,0.0695,0.081,0.06,0.092,0.132,0.102,0.1105
4641,47644496.0,0.353,0.0695,0.081,0.06,0.0915,0.132,0.102,0.111
4642,47646497.0,0.352,0.0695,0.081,0.06,0.0915,0.132,0.102,0.112
4643,47648650.0,0.352,0.07,0.081,0.06,0.0915,0.132,0.102,0.1115
4644,47654227.0,0.3515,0.07,0.081,0.06,0.0915,0.132,0.102,0.112
4645,47668551.0,0.352,0.07,0.081,0.06,0.0915,0.1315,0.102,0.112
4646,47683488.0,0.352,0.07,0.081,0.06,0.0915,0.1315,0.102,0.112
4647,47702047.0,0.3555,0.07,0.0775,0.06,0.0915,0.1315,0.102,0.112
4648,47737607.0,0.355,0.07,0.0775,0.06,0.0915,0.1315,0.102,0.1125
4649,47739880.0,0.3545,0.07,0.0775,0.06,0.0915,0.1315,0.1025,0.1125
4650,47741348.0,0.3545,0.07,0.0775,0.06,0.0915,0.1315,0.1025,0.1125
4651,47753109.0,0.3545,0.0695,0.0775,0.06,0.0915,0.1315,0.103,0.1125
4652,47761748.0,0.3545,0.0695,0.0775,0.06,0.0905,0.1315,0.104,0.1125
4653,47762370.0,0.359,0.0695,0.0775,0.06,0.0905,0.1315,0.104,0.108
4654,47767709.0,0.355,0.0695,0.0775,0.06,0.0945,0.1315,0.104,0.108
4655,47770418.0,0.3565,0.0695,0.0775,0.06,0.0945,0.1315,0.104,0.1065
4656,47794285.0,0.357,0.0695,0.077,0.06,0.0945,0.1315,0.104,0.1065
4657,47801424.0,0.357,0.07,0.077,0.06,0.094,0.1315,0.104,0.1065
4658,47804059.0,0.357,0.07,0.077,0.06,0.094,0.1315,0.104,0.1065
4659,47809231.0,0.357,0.07,0.077,0.06,0.094,0.133,0.104,0.105
4660,47812837.0,0.357,0.07,0.077,0.06,0.094,0.133,0.104,0.105
4661,47814033.0,0.357,0.07,0.077,0.06,0.094,0.1315,0.104,0.1065
4662,47815405.0,0.3555,0.0715,0.077,0.06,0.094,0.1315,0.104,0.1065
4663,47830087.0,0.3575,0.0695,0.077,0.06,0.094,0.1315,0.104,0.1065
4664,47843456.0,0.3585,0.0695,0.077,0.06,0.093,0.1315,0.104,0.1065
4665,47851944.0,0.3485,0.0695,0.077,0.06,0.103,0.1315,0.104,0.1065
4666,47857796.0,0.3485,0.0695,0.077,0.06,0.103,0.1325,0.104,0.1055
4667,47901951.0,0.3485,0.0695,0.077,0.06,0.103,0.1325,0.104,0.1055
4668,47905491.0,0.3485,0.0695,0.077,0.06,0.103,0.132,0.1045,0.1055
4669,47907591.0,0.3485,0.069,0.077,0.06,0.103,0.132,0.1045,0.106
4670,47936489.0,0.3475,0.069,0.077,0.06,0.103,0.132,0.1045,0.107
4671,47938721.0,0.351,0.069,0.077,0.06,0.103,0.1285,0.1045,0.107
4672,47947970.0,0.351,0.069,0.0765,0.06,0.103,0.129,0.1045,0.107
4673,47958792.0,0.351,0.069,0.0765,0.06,0.103,0.129,0.1045,0.107
4674,47958795.0,0.3475,0.069,0.0765,0.06,0.103,0.1325,0.1045,0.107
4675,47962225.0,0.3475,0.069,0.0765,0.06,0.103,0.1325,0.1045,0.107
4676,47983283.0,0.3475,0.069,0.0765,0.06,0.103,0.1325,0.1045,0.107
4677,47992549.0,0.3475,0.069,0.0765,0.06,0.103,0.1325,0.1045,0.107
4678,48028769.0,0.3445,0.072,0.0765,0.06,0.103,0.1325,0.1045,0.107
4679,48030623.0,0.3445,0.072,0.0765,0.06,0.103,0.1325,0.1045,0.107
4680,48038148.0,0.3445,0.072,0.0765,0.06,0.103,0.1325,0.1045,0.107
4681,48044950.0,0.345,0.0715,0.0765,0.06,0.103,0.1325,0.1045,0.107
4682,48045555.0,0.3455,0.0715,0.0765,0.06,0.1025,0.1325,0.1045,0.107
4683,48064216.0,0.3415,0.0755,0.0765,0.06,0.1025,0.1325,0.1045,0.107
4684,48081100.0,0.3415,0.0755,0.0765,0.06,0.1025,0.1325,0.1045,0.107
4685,48087068.0,0.3395,0.0775,0.0765,0.06,0.1025,0.1325,0.1045,0.107
4686,48119476.0,0.3395,0.0765,0.0765,0.06,0.1025,0.1325,0.1045,0.108
4687,48129017.0,0.3395,0.0765,0.0765,0.0635,0.1025,0.1325,0.101,0.108
4688,48143405.0,0.3395,0.0765,0.0765,0.0635,0.1025,0.1325,0.101,0.108
4689,48154653.0,0.339,0.0765,0.0765,0.0635,0.1025,0.1325,0.101,0.1085
4690,48162526.0,0.338,0.0765,0.0765,0.0635,0.1035,0.1325,0.101,0.1085
4691,48163789.0,0.3365,0.0765,0.0765,0.0635,0.1035,0.1325,0.101,0.11
4692,48170854.0,0.336,0.0765,0.0765,0.0635,0.1035,0.133,0.101,0.11
4693,48175211.0,0.3275,0.0765,0.0765,0.0635,0.112,0.133,0.101,0.11
4694,48201665.0,0.3305,0.0765,0.0765,0.0635,0.109,0.133,0.101,0.11
4695,48235048.0,0.3305,0.0765,0.0765,0.0685,0.109,0.133,0.101,0.105
4696,48250074.0,0.3305,0.0765,0.0765,0.0685,0.109,0.136,0.098,0.105
4697,48261938.0,0.3305,0.0765,0.0765,0.0685,0.109,0.137,0.098,0.104
4698,48272899.0,0.3305,0.071,0.0765,0.0685,0.109,0.1425,0.098,0.104
4699,48275449.0,0.3305,0.071,0.0765,0.0685,0.106,0.1425,0.098,0.107
4700,48276591.0,0.3305,0.071,0.0765,0.0685,0.106,0.1425,0.098,0.107
4701,48280018.0,0.331,0.0705,0.0765,0.0685,0.106,0.1425,0.098,0.107
4702,48287742.0,0.3315,0.07,0.0765,0.0685,0.106,0.1425,0.098,0.107
4703,48289176.0,0.3315,0.07,0.0815,0.0685,0.106,0.1375,0.098,0.107
4704,48293762.0,0.331,0.07,0.0815,0.0685,0.1065,0.1375,0.098,0.107
4705,48296041.0,0.331,0.07,0.0815,0.07,0.1065,0.1375,0.098,0.1055
4706,48298428.0,0.331,0.07,0.0815,0.07,0.1065,0.129,0.1065,0.1055
4707,48318283.0,0.3285,0.07,0.0815,0.07,0.1065,0.1315,0.1065,0.1055
4708,48321120.0,0.3295,0.069,0.0815,0.07,0.1065,0.1315,0.1065,0.1055
4709,48327548.0,0.3295,0.0695,0.0815,0.0695,0.1065,0.1315,0.1065,0.1055
4710,48335366.0,0.3305,0.0695,0.0815,0.0695,0.1065,0.1315,0.1055,0.1055
4711,48352042.0,0.331,0.0695,0.0815,0.0695,0.1065,0.131,0.1055,0.1055
4712,48375293.0,0.331,0.0695,0.0815,0.0695,0.1065,0.1295,0.1055,0.107
4713,48392115.0,0.331,0.0695,0.0815,0.0695,0.106,0.1295,0.1055,0.1075
4714,48400432.0,0.331,0.0695,0.0815,0.0695,0.106,0.1295,0.1055,0.1075
4715,48402780.0,0.331,0.0695,0.0815,0.0695,0.106,0.1295,0.1055,0.1075
4716,48413457.0,0.331,0.0695,0.0815,0.0695,0.1085,0.127,0.1055,0.1075
4717,48429758.0,0.331,0.0695,0.0815,0.0695,0.1085,0.1265,0.106,0.1075
4718,48437850.0,0.3335,0.0695,0.0815,0.0695,0.1085,0.124,0.106,0.1075
4719,48438497.0,0.3335,0.0675,0.0815,0.0695,0.1085,0.124,0.108,0.1075
4720,48443236.0,0.333,0.0675,0.0815,0.07,0.1085,0.124,0.108,0.1075
4721,48448995.0,0.333,0.0675,0.0815,0.0695,0.1085,0.124,0.108,0.108
4722,48451621.0,0.333,0.0675,0.081,0.0695,0.1085,0.124,0.1085,0.108
4723,48461835.0,0.329,0.0675,0.081,0.0695,0.1085,0.124,0.1085,0.112
4724,48473827.0,0.329,0.068,0.081,0.0695,0.1085,0.124,0.1085,0.1115
4725,48479323.0,0.329,0.068,0.081,0.071,0.1085,0.124,0.1085,0.11
4726,48501279.0,0.329,0.068,0.081,0.071,0.1085,0.124,0.1085,0.11
4727,48503901.0,0.3285,0.068,0.081,0.071,0.1085,0.124,0.1085,0.1105
4728,48508595.0,0.3285,0.068,0.081,0.071,0.1085,0.124,0.1085,0.1105
4729,48521146.0,0.3285,0.068,0.081,0.072,0.1085,0.124,0.1075,0.1105
4730,48521653.0,0.3285,0.068,0.081,0.072,0.1085,0.124,0.1075,0.1105
4731,48545419.0,0.3285,0.068,0.0795,0.072,0.11,0.124,0.1075,0.1105
4732,48562216.0,0.3285,0.068,0.0805,0.072,0.11,0.124,0.1075,0.1095
4733,48564502.0,0.329,0.0675,0.0805,0.072,0.11,0.124,0.1075,0.1095
4734,48571744.0,0.329,0.067,0.0805,0.072,0.11,0.124,0.108,0.1095
4735,48581062.0,0.329,0.067,0.0795,0.072,0.11,0.125,0.108,0.1095
4736,48585677.0,0.329,0.067,0.0795,0.072,0.11,0.125,0.108,0.1095
4737,48593830.0,0.329,0.067,0.0795,0.072,0.11,0.125,0.108,0.1095
4738,48601458.0,0.329,0.067,0.0795,0.072,0.11,0.125,0.108,0.1095
4739,48605638.0,0.3285,0.067,0.0795,0.072,0.11,0.125,0.108,0.11
4740,48607954.0,0.325,0.067,0.0795,0.072,0.11,0.1285,0.108,0.11
4741,48608165.0,0.3225,0.067,0.082,0.072,0.11,0.1285,0.108,0.11
4742,48618251.0,0.3225,0.067,0.0825,0.072,0.11,0.128,0.108,0.11
4743,48640312.0,0.3225,0.067,0.0825,0.072,0.11,0.128,0.108,0.11
4744,48657422.0,0.3225,0.067,0.08,0.072,0.1125,0.128,0.108,0.11
4745,48660674.0,0.324,0.067,0.08,0.072,0.111,0.128,0.108,0.11
4746,48672431.0,0.324,0.067,0.08,0.0725,0.111,0.1275,0.108,0.11
4747,48676329.0,0.326,0.067,0.08,0.0725,0.111,0.1275,0.108,0.108
4748,48687087.0,0.3255,0.0675,0.08,0.0725,0.111,0.1275,0.108,0.108
4749,48694760.0,0.3255,0.0675,0.081,0.0725,0.111,0.1275,0.107,0.108
4750,48701433.0,0.3255,0.0675,0.081,0.0725,0.111,0.1275,0.107,0.108
4751,48710410.0,0.325,0.0675,0.081,0.0725,0.1115,0.1275,0.107,0.108
4752,48716275.0,0.3255,0.0675,0.081,0.0725,0.1115,0.1275,0.107,0.1075
4753,48725997.0,0.326,0.0675,0.0805,0.0725,0.1115,0.1275,0.107,0.1075
4754,48733330.0,0.327,0.0675,0.0805,0.0725,0.1115,0.1275,0.107,0.1065
4755,48738659.0,0.3275,0.0675,0.0805,0.0725,0.111,0.1275,0.107,0.1065
4756,48749652.0,0.3275,0.0675,0.0805,0.0725,0.111,0.128,0.107,0.106
4757,48750642.0,0.3275,0.0675,0.0805,0.0725,0.111,0.1285,0.1065,0.106
4758,48756711.0,0.3275,0.0675,0.0805,0.0725,0.111,0.1285,0.1065,0.106
4759,48773065.0,0.3225,0.0725,0.0805,0.0725,0.111,0.1285,0.1065,0.106
4760,48777513.0,0.3235,0.0725,0.0805,0.0715,0.111,0.1285,0.1065,0.106
4761,48788812.0,0.3235,0.0725,0.0805,0.0795,0.111,0.1285,0.1065,0.098
4762,48805138.0,0.3235,0.0725,0.0805,0.0795,0.111,0.1285,0.104,0.1005
4763,48842355.0,0.3235,0.0725,0.0805,0.0795,0.1085,0.1285,0.104,0.103
4764,48851127.0,0.3235,0.0755,0.0805,0.0795,0.1085,0.1285,0.104,0.1
4765,48892500.0,0.3235,0.0755,0.0805,0.0795,0.1085,0.1285,0.104,0.1
4766,48896994.0,0.3245,0.0755,0.0795,0.0795,0.1085,0.1285,0.104,0.1
4767,48907866.0,0.3245,0.0755,0.0795,0.0795,0.1095,0.1285,0.103,0.1
4768,48910070.0,0.3245,0.0755,0.0795,0.0795,0.1095,0.1285,0.103,0.1
4769,48921979.0,0.328,0.072,0.0795,0.0795,0.1095,0.1285,0.103,0.1
4770,48925482.0,0.328,0.072,0.081,0.0795,0.1095,0.1285,0.103,0.0985
4771,48942035.0,0.331,0.072,0.081,0.0795,0.1095,0.1255,0.103,0.0985
4772,48951141.0,0.331,0.072,0.081,0.0795,0.1095,0.1255,0.103,0.0985
4773,48968321.0,0.331,0.072,0.081,0.0795,0.1095,0.127,0.103,0.097
4774,49000977.0,0.3335,0.072,0.081,0.0795,0.107,0.127,0.103,0.097
4775,49007693.0,0.3335,0.072,0.083,0.0795,0.107,0.125,0.103,0.097
4776,49019850.0,0.334,0.072,0.083,0.0795,0.107,0.125,0.103,0.0965
4777,49036525.0,0.3335,0.072,0.083,0.0795,0.107,0.1255,0.103,0.0965
4778,49040782.0,0.3325,0.072,0.083,0.0795,0.108,0.1255,0.103,0.0965
4779,49051309.0,0.333,0.072,0.0825,0.0795,0.108,0.1255,0.103,0.0965
4780,49064806.0,0.333,0.072,0.0825,0.0795,0.108,0.1255,0.103,0.0965
4781,49075419.0,0.332,0.072,0.0825,0.0795,0.108,0.1265,0.103,0.0965
4782,49083453.0,0.3315,0.072,0.0825,0.0795,0.1085,0.1265,0.103,0.0965
4783,49099106.0,0.328,0.072,0.0825,0.0795,0.1085,0.1265,0.1065,0.0965
4784,49115791.0,0.328,0.072,0.0825,0.079,0.109,0.1265,0.1065,0.0965
4785,49120044.0,0.3275,0.072,0.0825,0.079,0.1095,0.1265,0.1065,0.0965
4786,49120139.0,0.327,0.072,0.0825,0.079,0.1095,0.1265,0.107,0.0965
4787,49125780.0,0.3275,0.0715,0.0825,0.079,0.1095,0.1265,0.107,0.0965
4788,49133671.0,0.3275,0.0715,0.0825,0.079,0.1095,0.1265,0.107,0.0965
4789,49139817.0,0.328,0.0715,0.0825,0.079,0.109,0.1265,0.107,0.0965
4790,49149937.0,0.3285,0.0715,0.0825,0.0785,0.109,0.1265,0.107,0.0965
4791,49151413.0,0.3285,0.0715,0.0825,0.0785,0.11,0.1265,0.106,0.0965
4792,49151471.0,0.3285,0.0715,0.0825,0.0785,0.11,0.1265,0.106,0.0965
4793,49151964.0,0.3285,0.0715,0.0825,0.0785,0.11,0.1265,0.106,0.0965
4794,49153714.0,0.3285,0.0715,0.078,0.0785,0.11,0.1265,0.106,0.101
4795,49157697.0,0.329,0.0715,0.078,0.078,0.11,0.1265,0.106,0.101
4796,49161193.0,0.329,0.0715,0.078,0.078,0.11,0.127,0.106,0.1005
4797,49164160.0,0.331,0.0715,0.078,0.076,0.11,0.127,0.106,0.1005
4798,49177338.0,0.331,0.0715,0.078,0.076,0.106,0.127,0.11,0.1005
4799,49181398.0,0.331,0.0715,0.078,0.076,0.106,0.1235,0.1135,0.1005
4800,49192698.0,0.33,0.0715,0.078,0.076,0.106,0.1235,0.1135,0.1015
4801,49201014.0,0.33,0.0715,0.0775,0.076,0.106,0.1235,0.114,0.1015
4802,49223148.0,0.33,0.0715,0.0775,0.076,0.106,0.1235,0.114,0.1015
4803,49225798.0,0.3305,0.0715,0.0775,0.076,0.106,0.123,0.114,0.1015
4804,49232007.0,0.3305,0.0715,0.0775,0.076,0.1075,0.123,0.114,0.1
4805,49238993.0,0.3305,0.0715,0.0775,0.075,0.1075,0.123,0.115,0.1
4806,49249989.0,0.3315,0.0715,0.0775,0.075,0.1075,0.123,0.115,0.099
4807,49256960.0,0.332,0.0715,0.0775,0.075,0.1075,0.123,0.115,0.0985
4808,49269775.0,0.3325,0.0715,0.0775,0.075,0.1075,0.123,0.1145,0.0985
4809,49284429.0,0.3325,0.0735,0.0775,0.075,0.1075,0.121,0.1145,0.0985
4810,49299558.0,0.3325,0.0735,0.0775,0.075,0.1075,0.121,0.1145,0.0985
4811,49322974.0,0.333,0.0735,0.0775,0.075,0.1075,0.121,0.1145,0.098
4812,49329936.0,0.333,0.0735,0.0775,0.075,0.1075,0.121,0.1145,0.098
4813,49338226.0,0.333,0.0735,0.0775,0.075,0.1075,0.121,0.1145,0.098
4814,49343293.0,0.334,0.0735,0.0765,0.075,0.1075,0.121,0.1145,0.098
4815,49349548.0,0.3335,0.0735,0.0765,0.0755,0.1075,0.121,0.1145,0.098
4816,49364425.0,0.3325,0.0735,0.0765,0.0765,0.1075,0.121,0.1145,0.098
4817,49373749.0,0.3325,0.0705,0.0765,0.0765,0.1075,0.124,0.1145,0.098
4818,49388543.0,0.3325,0.0705,0.0765,0.0765,0.1075,0.124,0.1145,0.098
4819,49391622.0,0.333,0.0705,0.0765,0.0765,0.1075,0.1235,0.1145,0.098
4820,49393914.0,0.333,0.0705,0.0765,0.0725,0.1075,0.1275,0.1145,0.098
4821,49405322.0,0.333,0.0705,0.077,0.0725,0.1075,0.1275,0.1145,0.0975
4822,49411679.0,0.333,0.0705,0.077,0.0725,0.1075,0.1275,0.1145,0.0975
4823,49417513.0,0.3345,0.0705,0.077,0.0725,0.1075,0.126,0.1145,0.0975
4824,49476966.0,0.3315,0.0705,0.077,0.0755,0.1075,0.126,0.1145,0.0975
4825,49482678.0,0.3315,0.0705,0.077,0.077,0.1075,0.126,0.1145,0.096
4826,49495648.0,0.3315,0.0705,0.077,0.077,0.1075,0.1265,0.1145,0.0955
4827,49538427.0,0.3315,0.0705,0.077,0.077,0.1075,0.1265,0.1145,0.0955
4828,49547814.0,0.3315,0.0705,0.077,0.077,0.1075,0.1265,0.1145,0.0955
4829,49557874.0,0.3315,0.0705,0.077,0.077,0.1075,0.1265,0.113,0.097
4830,49561858.0,0.331,0.0705,0.077,0.0775,0.1075,0.1265,0.113,0.097
4831,49574673.0,0.3305,0.0705,0.077,0.0775,0.1075,0.1265,0.1135,0.097
4832,49583960.0,0.3305,0.0705,0.077,0.0775,0.1075,0.1265,0.1135,0.097
4833,49609831.0,0.334,0.0705,0.077,0.0775,0.1075,0.1265,0.11,0.097
4834,49618864.0,0.334,0.0705,0.077,0.0785,0.1075,0.1265,0.109,0.097
4835,49637442.0,0.3345,0.07,0.077,0.0785,0.1075,0.1265,0.109,0.097
4836,49637908.0,0.3345,0.07,0.077,0.0785,0.1075,0.126,0.109,0.0975
4837,49644362.0,0.3475,0.07,0.077,0.0785,0.0945,0.126,0.109,0.0975
4838,49651029.0,0.35,0.07,0.077,0.0785,0.0945,0.126,0.109,0.095
4839,49651484.0,0.356,0.064,0.077,0.0785,0.0945,0.126,0.109,0.095
4840,49661321.0,0.356,0.064,0.077,0.0785,0.0955,0.125,0.109,0.095
4841,49667557.0,0.356,0.064,0.077,0.0785,0.0955,0.125,0.109,0.095
4842,49692264.0,0.356,0.064,0.0755,0.0785,0.0955,0.125,0.1105,0.095
4843,49702394.0,0.356,0.064,0.0755,0.0785,0.0955,0.125,0.1105,0.095
4844,49718917.0,0.355,0.064,0.0755,0.0785,0.0955,0.125,0.1105,0.096
4845,49724373.0,0.355,0.064,0.0755,0.079,0.095,0.125,0.1105,0.096
4846,49724476.0,0.355,0.064,0.076,0.079,0.095,0.1245,0.1105,0.096
4847,49742295.0,0.355,0.058,0.076,0.079,0.095,0.1305,0.1105,0.096
4848,49749457.0,0.3435,0.058,0.0875,0.079,0.095,0.1305,0.1105,0.096
4849,49756128.0,0.3385,0.058,0.0875,0.079,0.095,0.1305,0.1155,0.096
4850,49766353.0,0.3375,0.058,0.0875,0.079,0.095,0.1305,0.1165,0.096
4851,49766911.0,0.3375,0.058,0.0875,0.079,0.094,0.1305,0.1175,0.096
4852,49816481.0,0.338,0.058,0.0875,0.079,0.094,0.13,0.1175,0.096
4853,49818105.0,0.338,0.058,0.09,0.0765,0.094,0.13,0.1175,0.096
4854,49821378.0,0.3365,0.0595,0.09,0.0765,0.094,0.13,0.1175,0.096
4855,49823610.0,0.3365,0.0595,0.0875,0.0765,0.0965,0.13,0.1175,0.096
4856,49825278.0,0.3365,0.0595,0.0875,0.0765,0.0965,0.13,0.1175,0.096
4857,49832049.0,0.337,0.0595,0.0875,0.0765,0.0965,0.1295,0.1175,0.096
4858,49856682.0,0.337,0.0595,0.0875,0.0765,0.0965,0.13,0.1175,0.0955
4859,49859371.0,0.3365,0.0595,0.0875,0.0765,0.0965,0.1305,0.1175,0.0955
4860,49898712.0,0.3295,0.0595,0.0875,0.0765,0.0965,0.1305,0.1245,0.0955
4861,49898947.0,0.328,0.0595,0.089,0.0765,0.0965,0.1305,0.1245,0.0955
4862,49904573.0,0.3285,0.0595,0.089,0.0765,0.0965,0.13,0.1245,0.0955
4863,49906703.0,0.329,0.0595,0.089,0.076,0.0965,0.13,0.1245,0.0955
4864,49914491.0,0.3305,0.0595,0.089,0.076,0.0965,0.13,0.123,0.0955
4865,49916817.0,0.335,0.0595,0.089,0.076,0.0965,0.13,0.1185,0.0955
4866,49927002.0,0.336,0.0595,0.089,0.076,0.0955,0.13,0.1185,0.0955
4867,49943773.0,0.3345,0.0595,0.089,0.0775,0.0955,0.13,0.1185,0.0955
4868,49945608.0,0.3345,0.056,0.089,0.0775,0.0955,0.13,0.1185,0.099
4869,49959062.0,0.336,0.056,0.089,0.0775,0.0955,0.13,0.1185,0.0975
4870,49976219.0,0.336,0.056,0.089,0.0775,0.0955,0.13,0.1185,0.0975
4871,49985194.0,0.3365,0.056,0.089,0.0775,0.0955,0.13,0.118,0.0975
4872,49990041.0,0.3365,0.056,0.0855,0.0775,0.0955,0.13,0.118,0.101
4873,49997684.0,0.33,0.056,0.0855,0.0775,0.0955,0.1365,0.118,0.101
4874,50000322.0,0.3315,0.056,0.0855,0.0775,0.0955,0.135,0.118,0.101
4875,50025816.0,0.3325,0.056,0.0855,0.0775,0.0955,0.135,0.118,0.1
4876,50026006.0,0.333,0.056,0.0855,0.077,0.0955,0.135,0.118,0.1
4877,50035352.0,0.3305,0.056,0.0855,0.077,0.098,0.135,0.118,0.1
4878,50047776.0,0.3305,0.056,0.0855,0.077,0.098,0.135,0.118,0.1
4879,50050656.0,0.33,0.056,0.0855,0.077,0.0985,0.135,0.118,0.1
4880,50064987.0,0.33,0.056,0.0865,0.077,0.0985,0.134,0.118,0.1
4881,50074111.0,0.3285,0.056,0.0865,0.077,0.0985,0.1355,0.118,0.1
4882,50087696.0,0.3285,0.0565,0.0865,0.077,0.098,0.1355,0.118,0.1
4883,50091367.0,0.3285,0.0565,0.0865,0.077,0.098,0.136,0.118,0.0995
4884,50124204.0,0.3285,0.0565,0.0865,0.077,0.0985,0.136,0.1175,0.0995
4885,50132143.0,0.323,0.0565,0.092,0.077,0.0985,0.136,0.1175,0.0995
4886,50145667.0,0.3235,0.0565,0.092,0.0765,0.0985,0.136,0.1175,0.0995
4887,50160847.0,0.3235,0.0565,0.092,0.0765,0.0985,0.136,0.117,0.1
4888,50173580.0,0.3235,0.0565,0.092,0.0765,0.0985,0.137,0.117,0.099
4889,50185776.0,0.3235,0.0565,0.092,0.0765,0.0985,0.136,0.117,0.1
4890,50191591.0,0.3235,0.057,0.092,0.0765,0.0985,0.136,0.1165,0.1
4891,50193859.0,0.3235,0.057,0.092,0.0765,0.0985,0.136,0.1165,0.1
4892,50200479.0,0.3235,0.057,0.092,0.0765,0.0985,0.136,0.112,0.1045
4893,50201643.0,0.3235,0.057,0.092,0.0765,0.0985,0.1345,0.112,0.106
4894,50228626.0,0.3235,0.057,0.0925,0.0765,0.0985,0.134,0.112,0.106
4895,50230153.0,0.3235,0.0565,0.0925,0.0765,0.0985,0.134,0.112,0.1065
4896,50234812.0,0.3235,0.0565,0.0925,0.0765,0.0985,0.1365,0.1095,0.1065
4897,50236747.0,0.3165,0.0565,0.0925,0.0765,0.0985,0.1365,0.1095,0.1135
4898,50240607.0,0.316,0.057,0.0925,0.0765,0.0985,0.1365,0.1095,0.1135
4899,50241224.0,0.316,0.057,0.092,0.0765,0.0985,0.1365,0.11,0.1135
